,text,label
18239,@united Hello. I got out of a flight a few months ago and constantly think about your peanuts. Is there a way to send me some?,neutral
18240,@Unified round-trip travel*,neutral
18241,"@united thanks. Not tonight, it would seem. http://t.co/WndcEO5QlK",neutral
18242,"@united I have a business ticket back LH from Den to Fra.If I fly domestic with you, bag can be checked to Fra, no need to claim?",neutral
18243,"@united Also, a U.S. phone representative just asked me for my web password. Is that normal?",neutral
18244,@united what is your plan to reduce delays?,neutral
18245,@united I look for flights to exchange with miles and get different search results with 2 user accounts.,neutral
18246,@United What is your phone number?,neutral
18247,@united - The children left an HD 6 ignition on board the UA1037 (ORD-SFO) today. Line 9ABC-DEF (we had the whole row among us 5)....,neutral
18248,"@united Surprised to go from 1K last year to nothing this year. What happened to the ""soft landing"" policy of no more than 1 level?",neutral
18249,@united (2/2) pay in person at Portland Airport. I will be flying from Perth. This was done by US Air.,neutral
18250,@united what do you have in mind?,neutral
18251,@united I understand why the pilot would fly but why the first class? There were 5 empty seats near me? I am 1K?,neutral
18252,"@united someone at Portland Airport, OR buy a ticket to be picked up and used 2 days Late Flightr by others from Perth, AUSTRALIA?",neutral
18253,@united What's going on on 9:11 from 9/11 2spooky 4me m8 so scary,neutral
18254,@united @HiltonWorldwide @Caravanyc @MaysvilleNYC Let's go! Join me on my first trip back to New York... as a tourist: http://t.co/egaEjtRGLb,neutral
18255,Is @united refundable by z and d code?,neutral
18256,"@united no, I did not notice that I had 38A until the start of boarding.",neutral
18257,@united You want to book a multi-city rate. Have miles for 1 on 2 flights. An option to pay for 1st flight with +2nd miles with UMP visa? Thank you!,neutral
18258,@united your flights are really cheap what is the catch,neutral
18259,@united LGJW7B. I voluntarily rerouted; 1st stage of travel was in the economy and was supposed to be 8B. Agent res said she would reserve it for me,neutral
18260,@united my partner and I have booked individual reservations for the same flight. I have Pr. Silver -- can he share my main privileges in a certain way?,neutral
18261,@united sent DM's,neutral
18262,@United line up @iah #IAH @AirlineGeeks #avgeek http://t.co/dJHXvJT201,neutral
18263,@united Bought a round trip to Chicago two days ago... today the same flight is half that! Is there a way for me to get this discount??,neutral
18264,@United Stars and Bars @iah #A320 @airlineguys @AirlineGeeks #avgeek http://t.co/mWsoGUC33p,neutral
18265,@united in Bogota without wallet is not fun. :-(,neutral
18266,@united I'll give him a few more weeks. Thank you.,neutral
18267,@united occurs every time in and out of Newark.,neutral
18268,@united will I do it with delay?,neutral
18269,@united I'm waiting for my mail flight. 1st on the list. NudgeNudge I was told there were four open locations. Keep it for me. Please.,neutral
18270,@united looking back - never heard from anyone - I had to call and frankly got standard SOP - still think about it today,neutral
18271,@united I'm on 1528 and my connecting flight is 909,neutral
18272,@united has just been interviewed at the United Club Chicago. #UnitedAirlines #rude #poorForm,neutral
18273,@united can I access the Frankfurt Arrival Lounge when I fly in first class?,neutral
18274,@united @NTrustOpen Can I go #GolfUnited,neutral
18275,@united I received a cost e-mail. take care of a problem that I had offered myself a good one. How can I pretend that? I sent an e-mail but did not receive an answer.,neutral
18276,@united I would like to know if it is possible to register online or should it be done in Schiphol?,neutral
18277,@united how are you in Silver Elite for two consecutive years in Group 5 all the time? I don't get Group 2 but maybe 3 or 4? What's new?,neutral
18278,@united What delivery service do you use? I would like to call them myself.,neutral
18279,@united is cool. I didn't need to go to work today. Or go home to make sure my house is ok in wind chill -30.,neutral
18280,@united please reroute Oregon women's tennis to Santa Barbara. There would be another connection from Los Angeles.,neutral
18281,@united online skillful checking in the Netherlands (ams)?,neutral
18282,"@united When will you get special promotions for flights departing from Newark, NJ to St. John's, Antigua?",neutral
18283,@united Hi if a premium upgrade ec was paid for &amp; then a BF mileage upgrade made is the prem Eco upgrade rate refunded?,neutral
18284,"@United, #deaffriendly? How to do this. Read your opinion at http://t.co/2Brt0aTHaU: http://t.co/WzNp5q1M0H",neutral
18285,@united DM the conf # for you - did you receive it?,neutral
18286,@united is still waiting for an answer to whether or not you authorize the use of a rear-facing car seat on an ERJ145.,neutral
18287,@united @estellevw does she need to complain on Twitter about the refund or is it self-applied?,neutral
18288,"@united no, I have a Chase Mileage Plus CC award.",neutral
18289,@united I have 2d and 3d badges in relief and patches superior to those you are currently using. http://t.co/3fq3XElbOn,neutral
18290,"@united Death in the family cannot make the flight tomorrow. Phone answer quoted $440 per fresh person, which is almost the cost of the ticket. Help?",neutral
18291,@united I am a UA 1k. I think @iamedking was looking for help,neutral
18292,@united RES # 0167560070877 Fsqthg Thank you,neutral
18293,"@united @perfectomobile You really shouldn't use the word ""crashing"".",neutral
18294,@united need help to change flight to get to a sick parent.. flying leaving Tuesday need to change as soon as possible #costserv,neutral
18295,@united you need to follow me I order for me DM....,neutral
18296,@united Airlines will change program #mileageplus on March 1st http://t.co/4ojE523PTw,neutral
18297,@united There is only one club in LAX - in terminal 7 in front of door 71,neutral
18298,@united @perfectomobile Definitely not a prize for the employer of the year #united13,neutral
18299,"@united Need to change flight from this Tuesday to earlier to take care of a parent in difficulty in FL, Need help!! #costserv",neutral
18300,"@united I've already sent an email, but I didn't know if it was more appropriate to contact you here.",neutral
18301,@united yes when I landed.,neutral
18302,@united @iamedking http://t.co/UCZzP9YpHk click longes tab. Need for a flight on a supported S/A airline,neutral
18303,"@united For my grandmother Ella's 80th birthday, she would like an anniversary greeting from your flight crew! She was hostess for Eastern Airlines.",neutral
18304,"@united hire - Flight Consignor - Chicago, IL (Network Operations Centerl) https://t.co/lio6oCpTEQ",neutral
18305,@united have all 747-400 updated with electrical sockets and recording TVs? DORD flight to Tokyo-Narita on 28,neutral
18306,@united news?,neutral
18307,@united IS THE YEAR OF VAN GOGH FANS TO VISIT EUROPE http://t.co/e1EofthgAJ,neutral
18308,@united @AmericanAir This is the year of VAN GOGH FANS to visit Europe http://t.co/e1EofthgAJ,neutral
18309,@united - who can eat at the airport for $7? #are you new? #incompetent #no800number #feel the heat,neutral
18310,@united I didn't. That's why I'm very worried.,neutral
18311,@united Try to locate the passenger who landed 2 hours ago in @HeathrowAirport UA938. Can you help? Is the flight still in customs?,neutral
18312,@united for a tax...,neutral
18313,"@united Hi, booked a flight yesterday and received an e-mail w / confirmation number but today I had this error ""no active flight segments""",neutral
18314,@united updates with the DOT looking at London's United Rates to the United States last week?,neutral
18315,"@united I don't have a number of thousands. I can't send you my mail via DM, you don't follow me. I'm following you now, so you can send me a DM",neutral
18316,@Unified Refund?,neutral
18317,@Unified driveway please,neutral
18318,@united @staralliance well. Maybe this will compensate for the loss of my medallion. #Probably not,neutral
18319,@united I live abroad and I am flights Flight booking problems for when I come to visit the states :(,neutral
18320,I did.,neutral
18321,@united the next day,neutral
18322,@united I filled out the form but I did not receive any confirmation by email that it was received. Is it normal?,neutral
18323,@united @UnitedFlyerHD @united_Airline N26902 Dreamliner leaves London Heathrow. @B787fans http://t.co/aI0Yzwt8Za,neutral
18324,@united ok. Can I give you the info?,neutral
18325,"@united KOA-LAX should have a fresh feed service, right?",neutral
18326,@united will do. Thank you!,neutral
18327,"@united Okay, thank you both.",neutral
18328,"@united they had snacks available, just no fresh food... not sure what happened, but I'm sure we'll take a bite before our SFO connection",neutral
18329,@united done as requested.,neutral
18330,@united Turkish Airlines booked us a United flight on our second phase of FRA -&gt; IAD. Is there a way to check if upgrades are available?,neutral
18331,@united hey I left my favorite blanket in the plane bring it home to me:-(,neutral
18332,@united follows &amp; DM'd.,neutral
18333,@united I want a hotel room and a whisky.,neutral
18334,@united flight...votta make this connector,neutral
18335,@united - ok noted. All details will be sent to you shortly.,neutral
18336,@united information about delays in SFO tomorrow due to low clouds?,neutral
18337,@United thanks,neutral
18338,"@united we finally arrive in Bogota, good but long flight!!",neutral
18339,@united Do you want to do my day? :) The friend is Premier &amp; I should be soon. A chance that you can update our two 10 hours flight step to ecom plus?,neutral
18340,@united is of course in lax,neutral
18341,@united ok thank you! Where are you located? And how are Flight Late open?,neutral
18342,Vol @united DCA-EWR #4372,neutral
18343,@united any chance you could examine my problem from earlier?,neutral
18344,@united can you please tell me where United is flying from Sydney Australia - Pref Asia Pac or the United States because I have a good one to buy back.,neutral
18345,@united I have flights that do not seem to have been applied to my MileagePlus account. Can you help?,neutral
18346,"@united @VUSA_Australia I'm just an Australian cowboy looking for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",neutral
18347,@United should find a way to distinguish boarding from major members and credit card holders. Group 2 is too big!,neutral
18348,@united was in the air. Just DMd you,neutral
18349,"@united sprinted from contest C to E and just did it. Cough on a lung in the process, but I'm now in CLT! Tnx!",neutral
18350,@united hey! think someone could meet me with my book when I get to @loganairports at 10:30? That's yes please #amypoehler. Oscar took it.,neutral
18351,@united Let's hope they give me feedback before my flight...,neutral
18352,@united I see now that it is 72 hours. Thank you,neutral
18353,@united We invite Fallow @HelacoHLC to learn about our activities.Family Health Prevention Programs Condom-Rito.We R 501(C)(3)Thank you,neutral
18354,"@united @staralliance Very nice to LHR, congratulations, but I stay with AA/#BA. @AmericanAir @British_Airways",neutral
18355,@united vol 280,neutral
18356,@united Flight 1640 (N33289) arrives at @FlyTPA after the flight of @iah http://t.co/RvCDA2nnme,neutral
18357,"@united yes, you can. I'm going DM.",neutral
18358,@united hi! I just bought a flight with uni through the ebokeers from Paris to Miami. Do I have a chance to check that everything is all right?,neutral
18359,"@united no worries, I think it's under control. (e-mails keep me informed)",neutral
18360,@united ^JT is the delayed ORD flight to PHL at 21:15 (CDT)? DM I hope I'm not a bit failing ORD either.,neutral
18361,@united what happened to the flight status card? It was so cool..,neutral
18362,@united Hi guys. I submitted a ticket/hotel refund request for a late/night stay from Dominican. Help?,neutral
18363,"@united yes, I want to complain. Your colleague was not. Is there an air-side customer service point?",neutral
18364,@united: @ItsAaronChriz Sorry to hear about your flight. Do you need help re-fly Reservation problems?,neutral
18365,"@united Very well, thank you. Is there a page that indicates the routes you have for each aircraft? Specifically 787.",neutral
18366,@united I just sent a long note with some suggestions. Thank you for coming back.,neutral
18367,@united there are at least 3 of us on UA1564 at ORD waiting to land to catch UA4232 at CLT.,neutral
18368,@united PTY to PIT via IAH,neutral
18369,@united Is it possible to buy back miles for a part of a return road without having to book two separate reservations?,neutral
18370,@united sent,neutral
18371,"@united, Understandable. I have tried several times flight booking problems for 2 passengers &amp; received the messages I mentioned earlier. What about the price of agents??",neutral
18372,@united patiently drink and tweet about my experience,neutral
18373,"Promotion of @united's flight on their TV includes Brian Williams. Hard to edit quickly. No complaint, just an observation.",neutral
18374,@united How many 787 devices do you currently operate and what other devices do you operate?,neutral
18375,@united it is operated by uni because it is a heathrow-Newark flight,neutral
18376,@united when the southwest did this to us -- a mechanical problem at least they gave us a good return.,neutral
18377,@united my reservation has been changed so that I can make my connecting flight longer. How can I change this without running costs?,neutral
18378,@Vol. 5431,neutral
18379,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they hope to clarify it for you.,neutral
18380,@united Chase says no reference bonus. Thank you.,neutral
18381,@united Cancelled Flighting. bought a ticket for a friend but can not get credit under my name,neutral
18382,@united trade show! Come by both 130 for impressive offers on #sunkist and @webbernaturals! $$ http://t.co/1L9sCWPhph,neutral
18383,@united please help! Left my iPad Air 2 on my flight from New York to Paris yesterday and can't get in touch with someone locally. What to do?,neutral
18384,@united How much does baggage control cost for international flights?,neutral
18385,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,neutral
18386,@united if I have a credit for a flight that I cancelled Flightled the new flt must be booked for 1 year from the date of purchase or flight on that date?,neutral
18387,@united here me and my partners first trip to #NYC I bought the tickets at the same time Please sit next to each other ConF# ILC0HP,neutral
18388,@united one last thing....United club crackers...nabisco?? Where are the Pepperidge farms?,neutral
18389,"@united ha, it happened 10 years ago. I haven't stolen with you since.",neutral
18390,@united Please don't burn my dreams!!! #burningman ticket sales today.,neutral
18391,@united can you send a personal plane to get us out of school? It's icing and we don't want to get stuck here @ansleyhutson @emily_donnelly,neutral
18392,@united to begin 3xweekly #B737-900 flights from #NewOrleans to #Cancun on between 9May-5SEP #avgeek,neutral
18393,"@united FAIL set to song. http://t.co/Axpn28xiQB ""United Breaks Guitars"" &lt; LMAO!",neutral
18394,"@united yes, would like a upgrade or a good, please give me a call 9148445695",neutral
18395,"@united how it is cheaper to fly to BKK than NRT even if to get to BKK you take an extra flight, from NRT!",neutral
18396,"@uni 6344 6373, Sfo-Dfw also 1576 SFO-ORD",neutral
18397,@united flying out of STL Saturday where they expect ice and snow. When should we start looking for travel exemptions? Thank you!,neutral
18398,@united Can I add kilometers of my January Air China flight to my MileagePlus account?,neutral
18399,@united I submitted a status game last week and received no response. Im a delta client looking to move to United. Please help.,neutral
18400,@united did not get any names... flights Dallas and Chicago,neutral
18401,@united @annricord January 15.,neutral
18402,"@united is boarding for ""Active Military"" or only ""In uniform?"" 90% cannot travel in uniform for the reason of OPSEC, even on official travel",neutral
18403,Military personnel for security reasons R strongly recommended not to travel in uniform,neutral
18404,@united How long can I expect the formal response to take?,neutral
18405,"@united Hello, I first fly domestic from SEA to HNL. Can I pay to use the living room before flying or is it just for international?",neutral
18406,"@united You mean ""happily""? I don't want my flight to be affected!",neutral
18407,"Unified volumes, increased profit http://t.co/pKfI9bTtzf #aircargo aviation http://t.co/BBj6kMTYUl",neutral
18408,@united he fears not having the money to book a flight to see the love of my life. 2600 miles away.,neutral
18409,"@united speaking of my flight, skateboards are allowed as right baggage transport? No additional payment necessary?",neutral
18410,@united The link in the message I was answering. #3thparty #ITproblems,neutral
18411,"@united Hello, I read that there are weather warnings on the east coast of the United States. Would a LHR flight to SFO be affected?",neutral
18412,@united am I allowed to bring a duffle bag and back pack like my load and personal item? Fly out of NY,neutral
18413,"@united thanks. UA1121, DEN, 40 min on asphalt.",neutral
18414,"@united I fly from msp to dxb, my child will be 2 years during the trip do I have to buy a return ticket for my child?",neutral
18415,"@united even with the multiplier the ticket price will never equal the amount of miles you travel, even for transatlantic flights!",neutral
18416,@united so if this game was the only reason I paid for @DIRETV is there something we could work here? http://t.co/HQDTK6aTue,neutral
18417,@united Hello. I wonder how long it could take for Turkish Airlines flights to arrive in my United Miles. Thank you.,neutral
18418,"@united Great, thank you!! I'll send it now.",neutral
18419,@united returned from vacation + went to baggage services. Golf bag was presented in a clear package that could have been used in the first place.,neutral
18420,@united @annricord both!,neutral
18421,@united This link in your tweet goes to someone's internal email - &gt; http://t.co/ZksX79itdN......Probably one of your third-party computer contracts,neutral
18422,@united 618 flew out of Houston,neutral
18423,"@united 374 ORD in ROC. Fam came to see me at the SNA. I am a member, just like my father. He used his miles for them.",neutral
18424,@united is there a reference program for the map of explorer Milageplus?,neutral
18425,@united obviously,neutral
18426,@united I sent an e-mail describing my experience. I look forward to a follow-up to do it well.,neutral
18427,@united what would you say to change RNO -DEN non-stop In May (9) from 6am to Late Flight morning or early afternoon?,neutral
18428,@united #UnitedAirlines will not wait 10min for the connection fam w 2 years. The flight leaves early rather to the airport which is the last plane stop today,neutral
18429,@united instead of Bourbon street what would you say of #quiet #plans #SaveTheDiagonals,neutral
18430,"@united captain ""we apologize for the delay, the company is looking for an open door (starboard block, see 5 open doors)",neutral
18431,@united reset the kosher meals that were abandoned shortly after the merger?,neutral
18432,@United is it possible to mount a segment to P where I have a GPU waiting list?,neutral
18433,@united I want a father plane,neutral
18434,"@united What does ""cabin functionality"" mean when I take a customer satisfaction survey?",neutral
18435,"@united A third-party service known as EZEE flights. A man, who confirmed that he was born in India, told me that his name was Steve Wilson.",neutral
18436,"@united United told us to ""carry more/report"" for the refund.",neutral
18437,"@united no, I had to leave for work. It would not have been possible. So I would like it to be replaced now",neutral
18438,Does @united guarantee price only or seats &amp;?,neutral
18439,"@united Is the economy plus cabin also called a ""premium"" cabin?",neutral
18440,@united non-goods,neutral
18441,"@united yesterday, I'm settled now.",neutral
18442,@united do you have an email address to which I can write my account? Maybe less likely to disappear,neutral
18443,"@uni 877 from Amsterdam to Ewr, 02.27.2015, 737-300.",neutral
18444,"@united, but the doorman and the club staff gave me the priority to put me on hold for the next one, so it's just a little disaster...#travel with little children",neutral
18445,@united @gg8929 Ladies and Gentlemen - United Airlines...,neutral
18446,@united Allright! Last question: My flight current sockets are available in the premium cabin. Does this include the most economical cabin?,neutral
18447,"@united Well, it's LA and then a 2h+ car to a technically dark Palm Springs. Maybe I'll be shocked at 1st class Den at PHL Friday:)",neutral
18448,@united I think you need to follow me to send you a DM,neutral
18449,"@united Hello, can you send me an email here so I can share the details? Thank you. franck@postsecret.com",neutral
18450,@united Can you explain how this rewards us Premiere 1K elite members?,neutral
18451,@united for our birthdays my fiancé &amp; I want to travel at the end of April. You are our fave of the airline but Frontier has this: http://t.co/uayWrr45as:-/,neutral
18452,@united I return the confirmation code in a DM,neutral
18453,@United Airlines' CEO Jeff Smisek: unfair to loyal workers http://t.co/0cevY3P42b via @HuffPostBiz,neutral
18454,"@united Guidelines say 10x9x17, my bag is 20x15.7x8.7, so it's a little higher than guidelines. Will that be a problem?",neutral
18455,"@united do you think there will be problems in Newark, NJ Saturday due to the expected snow?",neutral
18456,@united I get it. I'm the United page.,neutral
18457,@united @MrAndyEp as 2 weeks after my flight!?!? Creative!,neutral
18458,@united Currently waiting in Lax then it is a 2 hour trip to Palm Springs. Long day of snowy 3:30 am in pulley.,neutral
18459,"@united No, I don't want to. I was only given a reference number for flight booking problems.",neutral
18460,@united can you send me another confirmation email?,neutral
18461,"@united regret, bad link for the bag: http://t.co/pZAl4wtreEZ That's the one I wanted to say",neutral
18462,"@united take a lesson from @VirginAmerica, they know how to treat customers!",neutral
18463,"@united Hello again, updates here?",neutral
18464,@united Could you tell me if this bag would be accepted as a personal item? Can I bring a handbag plus this? http://t.co/U390cZpLHL,neutral
18465,@united flt 4567 has had two other updates in the last 3 minutes.,neutral
18466,@united has never been given,neutral
18467,"@united No, no emails were received either in the receiving box or in the junk/spam",neutral
18468,@united What is the policy behind changing passenger seating at the door?,neutral
18469,@united Q: He just bought a ticket for #Hawaii for a trip at the end of the flight-March. Does this mean that we will acquire miles depending on the price or the distance stolen?,neutral
18470,"@United just played the weirdest ""security"" video I've ever seen... http://t.co/Hlm2Oks6xl",neutral
18471,@united Is there a direct number to claim a refund? He tells me it is not valid because I changed the ticket.,neutral
18472,@united Is there a way to get a copy of the February edition of Hemisphere magazine with flight out?,neutral
18473,"@united I normally ask people to put earphones...but not toddlers. Maybe planes should have a ""child"" section (near the back);)",neutral
18474,@united Confirmation Number: NJV4BP - All I need is email confirmation of NYC flight - SFO 4 Feb.,neutral
18475,@United is changing its #MileagePlus program: winners and losers http://t.co/38OTLzAK5d #airline #travel #loyalty #rewards,neutral
18476,@united thank you!!!!! And the next flight to Durango then drive to Farmington New Mexico for work! But hit the tracks in Durango!,neutral
18477,Thx! Stay ready! @united: @rajuchinthala I know it's frustrating and I appreciate your patience while we try to get you out.,neutral
18478,"@united round-trip for NJ are DRAMATICally cheaper through Virgin, quite expensive via United. Can you match them?",neutral
18479,@united is what I thought! Thanks for the clarification!,neutral
18480,"@united + AU has made improvements too, we think. Hopefully they will catch up soon? In the meantime, ANA is our preference!",neutral
18481,@united I need my confirmation number! Can you give it to me?,neutral
18482,@united in fact we did not consider that she could have made a mistake. She did not complain beyond she had indicated it on her reservation.,neutral
18483,@united all day travel. #swag #ijustwanttosleep,neutral
18484,"@united Fill out the form to which you sent the link to 29.1.15, then either 9 or 10.2.15.",neutral
18485,@united how much does it cost to save an extra bag? Travel from newark to Glasgow. Thank you :),neutral
18486,@united clicked on the link and got this? #confused http://t.co/xMAQcucWZl,neutral
18487,@united even if technically after I land I will be silver?,neutral
18488,"@SouthwestAir I teach new #travelers how to do research, #budget &amp; #save for a trip today! http://t.co/Qll48r57ep",neutral
18489,@SouthwestAir can you follow me so I can send you the information?,neutral
18490,@SouthwestAir once again on the best places to work from Glassdoor # 15 in the overall #notsurprising #LUVthem,neutral
18491,@SouthwestAir Can you update me on the emergency landing in Jacksonville now? #parentsonboard,neutral
18492,@SouthwestAir I have been waiting for more than 28 minutes please help http://t.co/Fx9BIJlxAt,neutral
18493,@SouthwestAir can you all develop Ding for a chrome/firefox browser extension? It would be inflatable,neutral
18494,@SouthwestAir can take u to Midway-Chicago from March 8 to April 6. Can't do it then? @AmericanAir can get u to @fly2ohare all year round. #FlyPBI,neutral
18495,@SouthwestAir Did you know that suicide is the second leading cause of death among teenagers 10-24,neutral
18496,.@SouthwestAir needs a wheelchair at the door. What options does it have?,neutral
18497,@SouthwestAir Do you promise not to follow me?,neutral
18498,@SouthwestAir just gave you my confirmation number.,neutral
18499,"@SouthwestAir oh, is it just in Atlanta?",neutral
18500,"@SouthwestAir sure, please follow me so I can do it?",neutral
18501,@SouthwestAir sent!,neutral
18502,@SouthwestAir I am now,neutral
18503,@SouthwestAir What is the status of the FFL Bag Control Area?,neutral
18504,"@SouthwestAir My BWI flight is delayed and I'm going to miss my flight to Denver, is there a way to find out if they're going to hold the plane?",neutral
18505,"@SouthwestAir Teyana Taylor Running #MedusaFriday 2,27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness",neutral
18506,@SouthwestAir I have a 5:30 flight from Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?,neutral
18507,You have to follow me back so I can DM @SouthwestAir,neutral
18508,@SouthwestAir 3rd time flying southwest in two years. Take another trip back to MX in October.,neutral
18509,@SouthwestAir finished,neutral
18510,@SouthwestAir An idea of the date the winter notice will be posted for ATL for tomorrow (2/25)?? I prefer to go to PHL tonight.,neutral
18511,@SouthwestAir Barzegar bill tourists 700 euros [!] per night for their stay in the village he runs. http://t.co/igSVvrbbN,neutral
18512,@SouthwestAir can you please make a sense of partner promotion? How to set it up?,neutral
18513,@SouthwestAir unfortunately I don't even have that. My phone died before I had a chance to catch it. It was from OMA to SAN from 3/27-4/2,neutral
18514,@SouthwestAir live in Atlanta but cant sign up for your Atlanta promotion colleague. Error every time. Can you help? Send also an email. Thank you!,neutral
18515,"@SouthwestAir It was Chantilly, Paris, France.",neutral
18516,@SouthwestAir hey I fly from Tampa to Denver today and I want to know if there will be TV in the seats like @JetBlue,neutral
18517,@SouthwestAir and Carol Thrower are passengers. Fort Lauderdale Airport.,neutral
18518,@SouthwestAir Airline trouble &amp; not getting a satisfactory customer service? contact http://t.co/aQjn4HwNaC we are negotiating resolutions for you!,neutral
18519,@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for less than $150 on March 15 please!,neutral
18520,@SouthwestAir Thank you!,neutral
18521,@SouthwestAir traditionally used sledge hammer - low $ taking part in driving now scalpel approach through data science #ANAmarketers,neutral
18522,@SouthwestAir is the largest American airline by passengers transported! I wonder if it's b/c they have a 'Client Service Bible' #ANAmarketers,neutral
18523,@SouthwestAir is there a resource to check cancelled delays / Flights out of Love Field? Fly tomorrow morning and stressed on the weather!,neutral
18524,@SouthwestAir An Oscar-worthy entrance in Los Angeles. http://t.co/10tmtHVFDC,neutral
18525,@SouthwestAir @PHLAirport Vol 2155 that arrives at E11 being a penguin plane?,neutral
18526,@SouthwestAir #stepup #makeitright re you best? Or just hungry money? #wewllsee,neutral
18527,"@SouthwestAir-...was only less than 3,500pts, but it helped. He had PartnerRewards coming, but not fast enough to stop the pts from expiring.",neutral
18528,"@SouthwestAir- Women's RR pts expired a few days ago, planning to travel on flight booking issues today. What can you do for us? On a tight budget...",neutral
18529,"@SouthwestAir I need urgent two receipts sent, but CS is closed. Can you help?",neutral
18530,@SouthwestAir sent,neutral
18531,^CB how do you know? @SouthwestAir,neutral
18532,@SouthwestAir flight is not so empty... Is it rude or not? http://t.co/4RL0p5JChB,neutral
18533,@SouthwestAir I wasn't the one traveling. I was asking my sister who was waiting for my nephew in Midland... finally flying to land,neutral
18534,@SouthwestAir is a new day and a new chance for you to do the right thing is never too Late Flight to be honest.,neutral
18535,"@SouthwestAir Quick Question - I bought wifi for my phone, do I have to buy it again on my tablet?",neutral
18536,"@SouthwestAir Hello SWA, Who is your PDC for partnerships with non-profit organizations in the BWI region?",neutral
18537,"@SouthwestAir you should have attended, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thank you.",neutral
18538,@SouthwestAir forgets wedding fairs. How about a discount for non-profit organizations? We give a part of our value every day,neutral
18539,@SouthwestAir Please lower my plane flight like $100!! Thank you~ #FloridaVacation,neutral
18540,@SouthwestAir should provide cdn border cities with an incentive to fly as exchange rates are #painful. #customer appreciation #gainclients #keepem2,neutral
18541,@SouthwestAir reference #: 261093929756,neutral
18542,@SouthwestAir Do you know why flight #336 from Dallas to Midland was diverted to Lubbock?,neutral
18543,"Go to ATL! ☆@SouthwestAir: Congratulations to our #DestinationDragons winners! Ready, Atlanta? http://t.co/AY1GIdcfa4 http://t.co/yC7V2s0iOd",neutral
18544,@SouthwestAir if I am registered to the ATL companion pass offer and I have already booked 3 flights before May 17 when can I start using the pass?,neutral
18545,@SouthwestAir will - if you follow back I can DM that information,neutral
18546,@SouthwestAir how much is ur wifi fam,neutral
18547,@SouthwestAir @Imaginedragons I tried.,neutral
18548,@SouthwestAir is also the vinyl part of the price?,neutral
18549,@SouthwestAir Looks like the sky was coming from the NTA tonight. http://t.co/X9BLwgWA68,neutral
18550,@SouthwestAir No monkey business we love SWA!! #mdw2mci #homeand readyfornexttrip http://t.co/2xJvUn66ZZ,neutral
18551,@SouthwestAir I have some questions about the flight with my Maltese puppy.,neutral
18552,@SouthwestAir any word when the customer relations department opens again?,neutral
18553,@SouthwestAir can you tell me if the MDW-FLL 805 flight tomorrow (2/24) is at full capacity? I hope I have some extra space!,neutral
18554,@SouthwestAir Just left Friday!,neutral
18555,@SouthwestAir Perhaps you could hang (@FuyukaiDesuYo) with some dragon tickets imagine tonight!,neutral
18556,@SouthwestAir I enjoyed a call from my good friend it is difficult to book his flights elsewhere as I tweet one at a time I will say as much as I can,neutral
18557,@SouthwestAir has opened online applications for Fall 2015 internships across the company.,neutral
18558,@SouthwestAir honesty should always be politics,neutral
18559,@SouthwestAir I knew I was right! http://t.co/9eueYxAwcv,neutral
18560,"@SouthwestAir broughy me at @ComClassic, #AIF2015 &amp; much more with #agcommunity",neutral
18561,@SouthwestAir offers for Orlando in April/May??,neutral
18562,@SouthwestAir #regasine feature: Desk Plants Increase productivity by 15%. #LuvSWA #health benefits of plants #garding http://t.co/BVfAxDUBAQ,neutral
18563,@SouthwestAir New marketing song? https://t.co/F2LFULCbQ7 tells us what you think? https://t.co/iQnVyFPg4P,neutral
18564,@SouthwestAir no price giving clues. On the way now.,neutral
18565,@SouthwestAir How many tickets are left?,neutral
18566,@SouthwestAir Why do you have to be 18?,neutral
18567,@SouthwestAir Any idea why TSA Pre-Check doesn't show up for my next flight tomorrow? The number is in my profile...,neutral
18568,@SouthwestAir is still there? I was posted in the city center waiting for you all. On the way!,neutral
18569,@SouthwestAir are there 5 people?,neutral
18570,"*@SouthwestAir: Congratulations to fans who see #DestinationDragons in L.A.! SLC, you're next! http://t.co/YcCITaeP3S",neutral
18571,"@SouthwestAir Dang, if only training was a late flight hour today...",neutral
18572,"@SouthwestAir that was supposed to say ""boo"" not free. boo.",neutral
18573,@SouthwestAir #Vegas I was here 5 days ago.,neutral
18574,@SouthwestAir: grrrrr I need a flight there first! Maybe for my day next month...,neutral
18575,"@SouthwestAir is it possible to add a trip organized by my employer to my next trip? I can recover a reservation, but that's all.",neutral
18576,@SouthwestAir I sent an e-mail to customer relations and I'll call tomorrow.,neutral
18577,@SouthwestAir how to get priority seats after you have already paid for the flight,neutral
18578,@SouthwestAir Is it possible to add a companion to only the 2nd stage of a trip?,neutral
18579,@SouthwestAir Northern California Coast http://t.co/nm4VNNF8Kb,neutral
18580,"@SouthwestAir Hi guys, do you have a general request email address please? Thank you David.",neutral
